what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to read Maven project: 3 problems were encountered while building the effective model for edu.hziee:framework-fsm:1.0.0\r\n[ERROR] 'dependencies.dependency.version' for commons-beanutils:commons-beanutils:jar is missing. @ line 28, column 15\r\n[ERROR] 'dependencies.dependency.version' for commons-collections:commons-collections:jar is missing. @ line 47, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring:jar is missing. @ line 51, column 15\r\n for project edu.hziee:framework-fsm:1.0.0 at D:\\public\\framework-parent\\framework-fsm\\pom.xml",1335227403413
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227406736
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227406736
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227406798
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227406860
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227406923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335227406985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227413631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227414489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227416189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227416922
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335227417188
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227423552
